"","GAME_ID","Team","Date","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP","PITCH_ID","PITCH_INN_CT","PITCH_OUTS"
"2623","MIN201405040","BAL",20140504,2,36,8,0,0,1,2,0,0,0,1,0,5,0,0,0,0,8,6,5,5,0,1,24,8,0,0,0,0,"hughp001","7","19"
"2624","MIN201405040","MIN",20140504,5,34,10,4,0,0,5,0,0,0,6,1,9,2,0,0,0,11,5,2,2,0,0,27,7,1,0,0,0,"gonzm003","5","14"
"2625","MIN201405130","BOS",20140513,6,37,11,0,2,2,6,0,0,0,3,0,12,0,0,1,0,7,5,8,8,1,0,26,10,0,0,1,0,"nolar001","6","18"
"2626","MIN201405130","MIN",20140513,8,37,13,2,0,2,8,0,0,0,5,0,7,0,0,1,0,8,7,6,6,0,0,27,8,0,0,1,0,"peavj001","5","13"
"2627","MIN201405140","BOS",20140514,9,40,12,5,0,2,9,0,0,0,3,0,3,0,0,1,0,7,3,3,3,0,0,27,5,1,1,1,0,"corrk001","4","12"
"2628","MIN201405140","MIN",20140514,4,36,10,2,0,1,4,0,1,0,3,0,8,0,0,1,0,9,5,6,6,0,0,27,8,2,0,1,0,"doubf001","7","19"
"2629","MIN201405150","BOS",20140515,3,39,9,1,0,0,3,0,0,0,1,0,12,0,0,0,0,7,4,4,4,0,0,29,12,0,0,1,0,"hughp001","6","18"
"2630","MIN201405150","MIN",20140515,4,38,12,2,0,1,4,0,1,0,5,1,10,0,1,1,0,11,5,3,3,0,0,30,1,0,0,0,0,"buchc001","6","18"
"2631","MIN201405160","MIN",20140516,5,36,12,6,0,2,5,0,0,0,1,0,1,0,0,0,0,8,4,4,4,1,0,27,15,0,0,0,0,"younc003","7","21"
"2632","MIN201405160","SEA",20140516,4,36,9,1,1,0,4,0,1,0,4,0,5,0,0,0,0,10,3,5,5,0,0,24,5,1,0,1,0,"gibsk002","7","21"
"2633","MIN201405170","MIN",20140517,4,28,6,1,0,1,4,0,0,1,1,0,5,0,0,1,0,2,4,3,3,1,0,27,9,1,1,1,0,"eliar001","7","21"
"2634","MIN201405170","SEA",20140517,3,32,6,2,1,1,3,0,1,0,3,0,6,0,0,1,0,6,2,4,4,1,1,24,10,0,0,1,0,"dedus001","6","18"
"2635","MIN201405180","MIN",20140518,2,33,8,0,0,0,2,0,0,0,1,0,6,0,0,2,0,5,5,6,6,2,0,27,12,0,0,1,0,"hernf002","8","24"
"2636","MIN201405180","SEA",20140518,6,34,11,3,1,0,5,2,1,0,5,0,6,2,0,0,0,9,2,2,2,2,0,27,16,0,0,2,0,"nolar001","5","15"
"2637","MIN201405260","MIN",20140526,2,34,9,2,0,1,2,0,0,1,0,0,6,0,0,0,0,6,3,7,7,0,0,27,7,1,0,0,0,"tepen001","7","20"
"2638","MIN201405260","TEX",20140526,7,38,11,4,0,0,6,0,0,0,1,1,5,2,0,0,0,5,3,2,2,0,0,27,9,0,0,0,0,"corrk001","7","21"
"2639","MIN201405270","MIN",20140527,4,33,6,3,0,1,3,1,0,0,2,1,8,0,0,0,0,6,3,3,3,0,0,27,11,0,0,1,0,"bakes002","6","18"
"2640","MIN201405270","TEX",20140527,3,33,9,2,1,0,3,1,1,0,0,0,3,0,0,1,0,5,4,3,3,1,0,26,6,1,0,0,0,"hughp001","7","21"
"2641","MIN201405280","MIN",20140528,0,31,6,2,0,0,0,1,0,0,4,0,9,0,1,0,0,9,4,1,1,0,0,27,11,1,0,0,0,"saunj001","5","15"
"2642","MIN201405280","TEX",20140528,1,34,8,1,0,0,1,0,0,0,0,0,6,2,1,0,0,6,5,0,0,1,0,27,12,0,0,0,0,"gibsk002","6","18"
"2643","MIN201405290","MIN",20140529,4,37,11,2,0,1,4,0,0,0,4,0,7,1,0,0,0,10,5,5,5,0,0,27,14,0,0,0,0,"martn002","6","17"
"2644","MIN201405290","TEX",20140529,5,37,12,3,0,0,5,1,1,1,1,0,6,0,0,0,0,9,5,4,4,1,0,27,5,0,0,1,0,"dedus001","6","16"
"2645","MIN201406040","MIL",20140604,4,33,6,2,0,1,4,0,0,0,1,0,9,0,0,0,0,3,4,6,6,0,0,24,7,1,0,0,0,"nolar001","7","21"
"2646","MIN201406040","MIN",20140604,6,34,10,2,0,1,6,0,0,1,4,0,6,1,0,0,0,9,3,4,4,0,0,27,9,0,0,0,0,"estrm001","6","18"
"2647","MIN201406050","MIL",20140605,8,40,13,1,0,3,8,0,0,0,0,0,5,3,0,1,0,5,5,5,5,0,0,27,16,0,0,1,0,"corrk001","6","15"
"2648","MIN201406050","MIN",20140605,5,34,9,4,0,1,5,0,0,1,4,0,5,1,1,0,0,7,4,7,7,1,0,27,11,1,0,1,0,"peraw001","5","15"
"2649","MIN201406060","HOU",20140606,5,34,8,0,1,3,5,0,0,0,0,0,9,0,0,1,0,2,5,4,4,0,0,27,12,2,0,1,0,"hughp001","6","18"
"2650","MIN201406060","MIN",20140606,4,38,10,5,0,1,4,0,0,0,2,0,7,1,0,1,0,9,3,5,5,0,0,27,10,0,0,1,0,"keucd001","6","18"
"2651","MIN201406070","HOU",20140607,0,32,5,1,0,0,0,0,0,0,3,0,6,0,0,0,0,8,4,5,5,0,0,24,8,2,0,0,0,"gibsk002","7","21"
"2652","MIN201406070","MIN",20140607,8,32,7,1,0,0,7,1,0,1,8,0,8,1,0,0,0,10,3,0,0,0,0,27,13,0,0,0,0,"felds001","2","5"
"2653","MIN201406080","HOU",20140608,14,38,13,2,0,4,14,0,1,3,8,0,9,3,0,1,0,9,4,5,5,1,0,27,3,0,0,1,0,"dedus001","4","9"
"2654","MIN201406080","MIN",20140608,5,35,10,1,0,1,5,0,1,0,7,0,12,0,0,1,0,11,5,10,10,0,0,27,10,2,0,2,0,"mchuc001","5","13"
"2655","MIN201406190","CHA",20140619,2,32,6,1,0,0,2,0,0,0,1,0,9,1,0,0,0,4,2,4,4,0,0,24,8,0,0,1,0,"pinoy001","7","21"
"2656","MIN201406190","MIN",20140619,4,31,9,5,0,1,4,0,1,0,2,1,7,0,0,1,0,6,3,2,2,0,0,27,7,0,0,0,0,"quinj001","7","21"
"2657","MIN201406200","CHA",20140620,4,35,10,1,1,2,4,0,0,0,4,1,3,0,1,1,0,8,4,5,5,0,0,26,7,0,0,0,0,"nolar001","6","16"
"2658","MIN201406200","MIN",20140620,5,32,7,2,0,0,5,0,1,1,4,0,5,0,0,0,0,7,5,4,4,0,0,27,9,0,0,1,0,"noesh001","7","21"
"2659","MIN201406210","CHA",20140621,3,36,9,0,2,0,3,0,1,1,3,0,5,2,0,1,0,11,2,4,4,0,0,24,9,0,0,0,0,"corrk001","6","18"
"2660","MIN201406210","MIN",20140621,4,32,9,2,0,0,4,0,0,1,2,0,5,0,0,0,0,7,5,2,2,1,0,27,12,2,0,1,0,"riena001","5","13"
"2661","MIN201406220","CHA",20140622,5,34,8,1,0,0,5,0,0,0,1,0,6,0,0,2,0,3,4,6,6,1,0,24,13,0,0,1,0,"hughp001","5","15"
"2662","MIN201406220","MIN",20140622,6,31,11,3,0,0,6,0,1,0,4,0,5,1,1,1,0,6,4,5,5,0,0,27,12,1,0,2,0,"dankj001","6","15"
"2663","MIN201406300","KCA",20140630,6,37,10,3,1,1,6,0,0,0,2,1,4,0,0,2,0,6,5,1,1,1,0,27,6,0,0,0,0,"pinoy001","6","17"
"2664","MIN201406300","MIN",20140630,1,36,9,1,0,0,1,0,0,0,3,0,7,0,0,0,0,11,5,4,4,0,0,27,12,2,1,2,0,"duffd001","6","17"
"2665","MIN201407010","KCA",20140701,2,35,10,1,0,0,2,0,0,0,1,0,5,0,0,1,0,7,3,6,6,1,0,24,8,2,0,0,0,"nolar001","6","18"
"2666","MIN201407010","MIN",20140701,10,41,15,3,0,1,10,0,0,0,5,0,6,0,0,0,0,12,4,2,2,0,0,27,10,0,0,1,0,"shiej002","5","15"
"2667","MIN201407020","KCA",20140702,4,36,9,2,0,1,4,0,0,1,4,0,5,2,0,0,0,10,3,0,0,0,0,27,11,0,0,1,0,"corrk001","6","18"
"2668","MIN201407020","MIN",20140702,0,30,4,0,0,0,0,0,0,0,3,0,8,1,0,1,0,6,4,4,4,0,0,27,11,0,0,0,0,"vargj001","7","21"
"2669","MIN201407030","MIN",20140703,4,33,9,3,0,0,4,0,0,0,1,0,8,0,0,1,0,3,3,7,7,0,0,27,11,0,0,2,0,"tanam001","7","21"
"2670","MIN201407030","NYA",20140703,7,35,10,1,0,2,7,0,0,0,1,0,8,0,0,2,0,2,3,4,4,0,0,27,13,0,0,2,0,"hughp001","7","19"
"2671","MIN201407040","MIN",20140704,5,37,11,1,1,2,5,0,0,1,1,0,10,2,1,0,0,7,5,5,5,0,0,27,13,0,1,0,0,"whitc001","3","9"
"2672","MIN201407040","NYA",20140704,6,35,10,6,2,0,6,0,2,1,1,0,6,0,0,0,0,6,5,5,5,0,0,27,7,0,0,0,0,"gibsk002","2","6"
"2673","MIN201407050","MIN",20140705,2,38,7,1,0,1,1,0,0,2,3,1,8,0,1,0,0,9,6,1,1,1,0,33,17,1,0,1,0,"pheld001","7","21"
"2674","MIN201407050","NYA",20140705,1,40,7,0,0,0,1,0,0,0,2,0,7,2,0,1,0,8,3,1,1,1,0,32,12,1,0,0,0,"pinoy001","6","18"
"2675","MIN201407060","MIN",20140706,7,38,13,3,0,2,6,0,0,0,4,0,7,0,0,2,0,8,4,9,9,0,1,27,10,0,0,1,0,"kuroh001","6","17"
"2676","MIN201407060","NYA",20140706,9,38,14,2,0,1,8,0,1,0,2,0,1,0,0,1,0,5,4,7,7,1,0,27,12,2,0,2,0,"nolar001","2","6"
"2677","MIN201407180","MIN",20140718,2,33,6,0,0,1,2,0,0,2,3,0,9,0,0,0,0,9,4,6,6,0,0,27,21,0,0,2,0,"cobba001","6","17"
"2678","MIN201407180","TBA",20140718,6,33,11,1,0,1,6,2,0,0,3,0,1,0,0,2,0,5,4,2,2,0,0,27,9,0,0,0,0,"gibsk002","7","19"
"2679","MIN201407190","MIN",20140719,1,32,5,1,0,0,1,0,0,1,1,0,10,0,0,1,0,6,3,5,5,1,0,27,13,1,0,5,0,"pricd001","8","24"
"2680","MIN201407190","TBA",20140719,5,35,13,1,0,1,5,0,0,0,1,0,3,0,0,5,0,4,3,1,1,0,0,27,8,1,0,1,0,"hughp001","7","21"
"2681","MIN201407200","MIN",20140720,3,32,6,1,0,0,2,1,0,0,5,0,7,1,0,1,0,8,4,5,5,2,1,27,5,1,0,0,0,"archc001","7","19"
"2682","MIN201407200","TBA",20140720,5,36,11,5,0,0,5,1,1,0,6,1,13,2,0,0,0,12,5,1,1,1,0,27,8,2,0,1,0,"corrk001","4","12"
"2683","MIN201407210","CLE",20140721,3,35,8,2,0,0,3,0,0,0,3,0,8,2,0,1,0,8,5,4,4,0,0,24,10,0,0,0,0,"johnk004","5","15"
"2684","MIN201407210","MIN",20140721,4,31,9,3,0,1,4,0,0,0,3,0,5,0,0,0,0,6,5,3,3,0,0,27,9,2,0,1,0,"houst002","5","15"
"2685","MIN201407220","CLE",20140722,8,37,11,4,0,1,8,0,1,1,2,1,8,1,0,0,0,6,6,2,2,0,0,27,11,0,0,0,0,"pinoy001","7","19"
"2686","MIN201407220","MIN",20140722,2,35,9,1,1,1,2,0,0,0,4,0,10,0,0,0,0,10,3,8,8,0,0,27,5,0,0,0,0,"salad001","6","15"
"2687","MIN201407230","CLE",20140723,1,30,5,1,0,0,1,2,0,0,2,0,9,0,0,0,0,6,3,3,3,1,0,24,5,1,0,0,0,"swara001","5","15"
"2688","MIN201407230","MIN",20140723,3,30,8,1,1,1,3,0,0,0,3,0,8,0,2,0,0,6,6,1,1,0,0,27,7,1,0,0,0,"bauet001","6","18"
"2689","MIN201407240","CHA",20140724,5,38,11,3,0,0,4,0,0,1,2,0,7,0,0,1,0,9,3,2,2,1,0,27,9,0,0,0,0,"hughp001","4","9"
"2690","MIN201407240","MIN",20140724,2,30,3,0,0,1,2,0,0,0,1,0,5,0,0,0,0,2,3,4,4,0,0,27,10,1,0,1,0,"noesh001","8","23"
"2691","MIN201407250","CHA",20140725,9,45,18,2,0,3,9,0,0,1,2,0,4,0,0,0,0,12,3,5,5,0,0,27,7,0,0,0,0,"corrk001","4","12"
"2692","MIN201407250","MIN",20140725,5,35,9,0,0,2,5,0,1,0,0,0,7,0,0,0,0,4,5,9,9,1,0,27,9,1,0,0,0,"dankj001","7","21"
"2693","MIN201407260","CHA",20140726,7,38,14,3,0,1,7,0,2,0,0,0,7,0,0,1,0,6,2,0,0,0,0,27,6,0,0,0,0,"darnl001","6","15"
"2694","MIN201407260","MIN",20140726,0,33,6,1,0,0,0,0,0,0,2,0,13,0,0,0,0,8,3,7,7,0,0,27,10,1,0,1,0,"salec001","8","24"
"2695","MIN201407270","CHA",20140727,3,31,8,2,0,1,3,1,1,0,2,0,8,0,1,0,0,5,4,4,4,1,0,24,10,0,0,0,0,"pinoy001","6","18"
"2696","MIN201407270","MIN",20140727,4,28,6,1,1,0,4,0,1,0,3,0,4,1,0,0,0,4,4,3,3,0,0,27,7,0,0,1,0,"carrs001","6","18"
"2697","MIN201408050","MIN",20140805,3,27,5,2,0,1,3,1,0,0,4,0,4,1,0,1,0,5,4,1,1,0,0,27,6,0,0,0,0,"hahnj001","6","17"
"2698","MIN201408050","SDN",20140805,1,38,12,2,0,1,1,0,0,0,1,0,11,0,0,0,0,11,3,3,3,0,0,24,11,0,0,1,0,"hughp001","6","18"
"2699","MIN201408060","MIN",20140806,4,38,10,1,0,1,4,1,0,2,7,1,8,4,0,1,0,14,5,5,5,0,0,30,11,0,0,0,0,"despo001","6","17"
"2700","MIN201408060","SDN",20140806,5,36,9,4,0,1,5,1,1,0,4,0,5,0,0,0,0,7,5,4,4,0,0,30,8,1,1,1,0,"corrk001","6","18"
"2701","MIN201408150","KCA",20140815,6,38,12,2,2,0,6,0,0,1,1,0,5,2,0,0,0,7,6,3,3,0,0,27,8,2,0,1,0,"nolar001","6","18"
"2702","MIN201408150","MIN",20140815,5,35,9,4,0,0,3,1,0,0,1,0,5,0,0,1,0,5,5,6,6,1,0,27,8,0,0,1,0,"duffd001","6","16"
"2703","MIN201408160","KCA",20140816,1,34,8,1,0,0,0,0,0,1,0,0,9,1,0,1,0,7,3,4,4,0,1,24,6,1,0,1,0,"hughp001","8","22"
"2704","MIN201408160","MIN",20140816,4,29,6,1,0,1,4,1,1,0,6,1,5,0,0,1,0,9,3,1,1,0,0,27,6,1,0,1,0,"venty001","7","20"
"2705","MIN201408170","KCA",20140817,12,40,13,1,1,3,10,0,0,2,2,0,6,1,0,1,0,5,3,6,6,0,0,27,7,0,0,0,0,"milot001","2","4"
"2706","MIN201408170","MIN",20140817,6,34,7,1,1,3,6,0,0,1,2,0,9,0,0,0,0,4,6,11,11,0,0,27,10,1,0,1,0,"guthj001","7","21"
"2707","MIN201408180","KCA",20140818,6,38,13,1,0,2,6,0,0,0,5,0,3,0,0,1,0,10,4,4,4,0,0,27,11,0,0,0,0,"may-t001","5","14"
"2708","MIN201408180","MIN",20140818,4,34,7,0,0,2,4,0,0,0,1,0,4,1,0,0,0,4,3,6,6,0,0,27,15,0,0,1,0,"vargj001","7","21"
"2709","MIN201408190","CLE",20140819,7,34,11,2,0,1,6,1,0,1,2,0,6,1,1,1,0,4,8,5,5,0,0,27,11,0,0,0,0,"gibsk002","6","16"
"2710","MIN201408190","MIN",20140819,5,35,8,2,0,1,5,0,0,0,2,0,6,0,0,0,0,5,5,7,7,1,0,27,20,1,0,1,0,"bauet001","5","14"
"2711","MIN201408200","CLE",20140820,5,36,11,3,0,2,5,0,0,0,2,0,8,2,0,1,0,6,5,0,0,0,0,27,12,1,0,1,0,"nolar001","7","20"
"2712","MIN201408200","MIN",20140820,0,32,6,0,0,0,0,1,0,0,3,0,6,1,0,1,0,9,4,5,5,2,0,27,11,0,0,1,0,"houst002","6","16"
"2713","MIN201408210","CLE",20140821,1,32,5,0,0,1,1,0,0,0,1,0,10,0,0,0,0,5,3,4,4,0,0,24,8,0,0,0,0,"hughp001","7","21"
"2714","MIN201408210","MIN",20140821,4,29,8,4,0,1,4,1,0,1,4,0,9,1,2,0,0,7,3,1,1,0,0,27,6,1,0,0,0,"klubc001","7","21"
"2715","MIN201408220","DET",20140822,6,42,15,2,0,1,6,0,1,0,1,1,3,1,0,1,0,11,8,15,15,1,0,24,6,2,0,0,0,"milot001","5","13"
"2716","MIN201408220","MIN",20140822,20,46,20,4,1,4,18,0,0,0,9,0,8,1,0,0,0,11,6,4,4,1,0,27,17,3,0,1,0,"ray-r002","2","4"
"2717","MIN201408231","DET",20140823,4,37,10,2,0,0,4,0,0,0,2,0,8,0,0,0,0,8,3,12,12,0,0,24,7,0,0,0,0,"pinoy001","5","15"
"2718","MIN201408231","MIN",20140823,12,37,14,5,2,0,12,0,1,1,6,1,8,0,0,0,0,9,4,1,1,0,0,27,9,1,0,0,0,"farmb001","2","4"
"2719","MIN201408232","DET",20140823,8,42,17,2,0,0,7,0,0,1,0,0,5,0,0,2,0,8,4,6,6,0,0,27,9,1,0,1,0,"may-t001","6","16"
"2720","MIN201408232","MIN",20140823,6,37,11,5,1,0,6,0,0,0,3,0,6,1,0,0,0,7,4,8,8,1,0,27,9,1,0,2,0,"verlj001","6","17"
"2721","MIN201408240","DET",20140824,13,44,18,1,1,2,13,0,0,1,8,1,7,1,1,1,0,13,5,4,4,1,0,27,8,0,0,0,0,"gibsk002","5","14"
"2722","MIN201408240","MIN",20140824,4,39,12,3,0,0,4,0,0,2,2,0,9,0,0,0,0,12,5,13,13,1,0,27,11,1,0,1,0,"schem001","5","15"
"2723","MIN201409020","CHA",20140902,6,37,10,2,0,3,6,0,0,0,8,0,8,0,1,2,0,9,5,3,3,0,0,30,14,2,0,2,0,"milot001","4","11"
"2724","MIN201409020","MIN",20140902,3,35,9,1,0,1,3,0,0,0,2,0,7,1,0,2,0,4,7,6,6,0,0,30,10,0,0,2,0,"noesh001","7","21"
"2725","MIN201409030","CHA",20140903,4,36,9,1,0,1,4,0,0,0,1,0,9,0,0,1,0,6,5,10,10,0,0,24,8,1,0,1,0,"may-t001","5","15"
"2726","MIN201409030","MIN",20140903,11,43,19,4,2,1,10,0,0,1,4,0,6,0,0,1,0,13,5,4,4,1,0,27,4,1,0,1,0,"dankj001","5","14"
"2727","MIN201409040","ANA",20140904,5,33,10,3,0,0,4,1,1,0,2,0,1,0,1,1,0,5,5,4,4,0,0,27,11,0,0,1,0,"gibsk002","7","21"
"2728","MIN201409040","MIN",20140904,4,36,11,2,0,1,4,1,0,0,4,0,9,1,0,1,0,10,3,5,5,0,0,27,19,1,0,1,0,"santh001","6","15"
"2729","MIN201409050","ANA",20140905,7,42,13,3,1,0,7,2,1,0,6,1,10,2,0,0,0,14,8,6,6,1,0,30,12,0,0,1,0,"nolar001","5","15"
"2730","MIN201409050","MIN",20140905,6,39,11,3,0,1,6,0,1,0,6,1,4,2,1,0,0,10,9,6,6,0,0,30,8,2,1,0,0,"shoem001","4","12"
"2731","MIN201409060","ANA",20140906,8,38,12,3,1,1,8,0,1,1,2,1,10,0,0,0,0,7,7,5,5,0,0,27,15,0,0,2,0,"hughp001","7","21"
"2732","MIN201409060","MIN",20140906,5,33,9,2,0,2,5,0,0,0,5,1,8,1,1,2,0,6,4,8,8,0,0,27,6,1,0,0,0,"rasmc002","2","5"
"2733","MIN201409070","ANA",20140907,14,46,19,4,1,3,13,0,1,1,4,0,8,0,0,0,0,11,3,4,4,0,0,27,8,1,0,1,0,"darnl001","5","14"
"2734","MIN201409070","MIN",20140907,4,32,6,1,0,1,4,0,1,0,4,0,10,0,0,1,0,6,6,11,9,2,0,27,8,2,0,0,0,"wilsc004","7","19"
"2735","MIN201409150","DET",20140915,8,40,16,6,0,2,8,0,0,0,2,1,5,0,0,2,0,7,6,6,6,1,0,27,9,0,0,2,0,"swara001","5","13"
"2736","MIN201409150","MIN",20140915,6,33,10,1,0,1,6,0,1,0,3,0,7,2,1,2,0,4,5,8,8,0,0,27,12,0,0,3,0,"schem001","7","21"
"2737","MIN201409160","DET",20140916,3,32,8,1,0,1,3,0,0,0,1,0,5,0,0,2,0,3,2,4,4,0,0,26,11,0,0,2,0,"nolar001","8","24"
"2738","MIN201409160","MIN",20140916,4,32,9,2,1,1,4,0,0,0,3,0,5,1,1,2,0,5,2,3,3,0,0,27,12,0,0,2,0,"porcr001","8","24"
"2739","MIN201409170","DET",20140917,4,36,11,2,0,0,4,0,0,0,3,0,4,0,0,1,0,8,5,8,8,0,0,24,13,0,0,0,0,"gibsk002","6","18"
"2740","MIN201409170","MIN",20140917,8,37,13,4,2,0,8,0,0,0,3,0,8,3,0,0,0,8,5,4,4,0,0,27,17,0,0,2,0,"pricd001","6","17"
"2741","MIN201409190","CLE",20140919,4,41,11,4,0,1,4,0,1,0,0,0,5,0,0,0,0,8,9,5,5,0,0,28,9,1,0,0,0,"hughp001","7","21"
"2742","MIN201409190","MIN",20140919,5,39,11,1,0,2,5,0,0,0,2,2,12,1,0,0,0,8,5,4,4,1,0,30,10,2,0,0,0,"bauet001","7","18"
"2743","MIN201409200","CLE",20140920,7,36,10,2,1,1,7,0,0,0,4,0,5,0,0,1,0,6,5,3,3,0,0,27,11,0,0,1,0,"may-t001","5","14"
"2744","MIN201409200","MIN",20140920,3,36,10,1,0,1,3,0,0,0,1,0,14,0,1,0,0,7,5,7,7,0,0,27,6,0,0,1,0,"houst002","6","15"
"2745","MIN201409210","CLE",20140921,7,39,14,3,0,0,5,0,2,0,4,2,6,0,0,1,0,11,2,2,2,0,0,27,2,0,0,0,0,"swara001","5","13"
"2746","MIN201409210","MIN",20140921,2,34,7,3,0,0,2,0,0,0,1,0,15,0,0,0,0,6,5,5,5,0,1,27,9,2,0,1,0,"klubc001","8","24"
"2747","MIN201409220","ARI",20140922,6,39,14,5,0,1,5,0,0,0,1,0,9,3,1,1,0,7,4,2,2,0,0,27,10,0,0,0,0,"nolar001","5","14"
"2748","MIN201409220","MIN",20140922,2,33,7,1,0,0,2,0,0,1,3,0,8,0,1,0,0,8,5,6,6,1,0,27,8,0,0,1,0,"collj001","7","19"
"2749","MIN201409230","ARI",20140923,3,37,10,1,0,0,3,0,0,0,1,0,10,0,0,1,0,8,3,6,6,0,0,24,9,0,0,2,0,"gibsk002","7","21"
"2750","MIN201409230","MIN",20140923,6,32,12,1,0,0,5,0,1,2,2,1,6,1,0,2,0,7,4,2,2,1,0,27,7,1,0,1,0,"chafa001","4","9"
"2751","MIN201409240","ARI",20140924,1,33,6,1,0,0,1,0,1,0,0,0,6,4,0,0,0,6,3,2,2,0,0,24,8,0,0,0,0,"hughp001","8","24"
"2752","MIN201409240","MIN",20140924,2,25,4,2,0,0,2,1,1,1,4,0,10,0,0,0,0,6,2,1,1,0,0,27,5,1,0,0,0,"nunov001","5","15"
"2753","NYA201404070","BAL",20140407,2,33,8,3,0,0,2,0,0,0,1,0,6,0,0,0,0,5,3,4,4,0,0,24,7,0,0,1,0,"kuroh001","7","19"
"2754","NYA201404070","NYA",20140407,4,30,8,1,0,0,3,0,0,0,6,0,8,0,1,1,0,8,5,2,2,0,0,27,11,0,0,1,0,"jimeu001","5","14"
"2755","NYA201404080","BAL",20140408,14,42,20,4,0,3,14,0,3,0,3,0,8,0,0,1,0,7,4,5,5,0,0,27,7,0,0,0,0,"novai001","4","11"
"2756","NYA201404080","NYA",20140408,5,40,13,5,0,2,5,0,0,1,1,0,8,1,0,0,0,10,4,14,14,1,0,27,9,0,0,1,0,"chenw001","5","15"
"2757","NYA201404090","BAL",20140409,5,38,12,2,0,1,5,0,1,0,2,0,12,0,0,0,0,9,4,4,4,0,0,27,7,0,0,3,0,"tanam001","7","21"
"2758","NYA201404090","NYA",20140409,4,32,10,3,0,2,4,1,1,0,2,1,5,0,0,2,0,5,4,5,5,0,0,27,8,1,1,0,0,"gonzm003","6","18"
"2759","NYA201404100","BOS",20140410,1,31,4,1,0,1,1,0,0,0,2,0,12,1,0,0,0,5,3,2,2,0,0,24,13,1,0,1,0,"pinem001","7","18"
"2760","NYA201404100","NYA",20140410,4,30,7,1,0,1,3,0,0,0,0,0,6,0,0,1,0,2,3,1,1,0,1,27,4,0,0,0,0,"buchc001","6","18"
"2761","NYA201404110","BOS",20140411,4,34,7,1,0,2,4,0,0,0,3,0,13,0,0,0,0,6,3,2,2,0,0,27,9,0,0,1,0,"sabac001","7","21"
"2762","NYA201404110","NYA",20140411,2,33,7,0,0,1,2,0,0,0,2,0,9,1,0,1,0,6,4,4,4,0,0,27,8,0,0,0,0,"lestj001","7","20"
"2763","NYA201404120","BOS",20140412,4,34,7,1,0,1,4,0,0,1,3,0,8,2,1,0,0,7,4,7,7,1,0,24,9,0,0,1,0,"kuroh001","7","19"
"2764","NYA201404120","NYA",20140412,7,36,14,2,0,5,7,1,0,0,1,0,9,1,0,1,0,7,5,4,4,0,0,27,9,1,0,0,0,"lackj001","6","17"
"2765","NYA201404130","BOS",20140413,2,35,9,1,0,1,2,0,0,1,1,0,7,0,0,0,0,8,2,3,3,1,0,24,12,0,0,1,0,"novai001","8","22"
"2766","NYA201404130","NYA",20140413,3,31,8,3,0,1,3,0,0,0,3,0,2,0,0,0,0,7,4,2,2,0,0,27,10,0,0,0,0,"doubf001","7","20"
"2767","NYA201404161","CHN",20140416,0,30,3,0,0,0,0,0,0,0,1,0,11,1,0,0,0,4,3,3,3,0,0,24,9,0,0,1,0,"tanam001","8","24"
"2768","NYA201404161","NYA",20140416,3,27,5,2,0,1,3,0,1,0,4,0,6,1,0,1,0,5,2,0,0,0,0,27,8,0,0,0,0,"hammj002","7","21"
"2769","NYA201404162","CHN",20140416,0,31,6,0,1,0,0,1,0,0,3,0,6,1,1,0,0,8,3,2,2,0,0,24,7,1,0,0,0,"pinem001","6","18"
"2770","NYA201404162","NYA",20140416,2,37,12,1,0,0,2,0,0,0,1,0,3,0,0,0,0,12,4,0,0,1,0,27,7,0,0,1,0,"woodt004","6","17"
"2771","NYA201404250","ANA",20140425,13,43,16,4,0,4,12,1,0,0,1,0,10,0,0,0,0,5,4,1,1,0,0,27,11,0,0,1,0,"kuroh001","5","14"
"2772","NYA201404250","NYA",20140425,1,31,6,1,0,0,1,0,1,0,5,0,7,2,0,1,0,9,3,11,11,1,0,27,8,1,0,0,0,"wilsc004","6","18"
"2773","NYA201404260","ANA",20140426,3,36,9,1,0,1,2,0,0,0,4,0,10,1,0,0,0,10,5,4,4,0,1,24,5,0,0,0,0,"nunov001","5","13"
"2774","NYA201404260","NYA",20140426,4,31,7,0,0,1,3,0,0,2,1,0,6,1,0,0,0,6,5,3,3,0,1,27,6,1,0,0,0,"santh001","5","13"
"2775","NYA201404270","ANA",20140427,2,31,6,2,1,1,2,0,0,1,5,0,15,0,0,2,0,8,4,2,2,2,0,24,10,1,1,1,0,"tanam001","7","19"
"2776","NYA201404270","NYA",20140427,3,27,3,1,0,1,2,0,0,1,4,0,8,0,0,1,0,5,3,2,2,0,0,27,9,0,0,2,0,"richg002","7","21"
"2777","NYA201404290","NYA",20140429,3,35,8,2,0,1,2,0,0,1,3,0,9,1,0,1,0,9,4,6,6,0,0,27,7,0,0,0,0,"younc003","6","17"
"2778","NYA201404290","SEA",20140429,6,42,15,2,0,0,6,0,0,2,0,0,12,2,0,0,0,11,4,2,2,0,0,27,5,2,0,1,0,"sabac001","6","15"
"2779","NYA201405010","NYA",20140501,2,33,7,0,0,1,2,0,0,0,2,0,12,0,0,2,0,6,4,3,3,0,0,27,9,1,0,1,0,"eliar001","7","21"
