"","GAME_ID","Team","Date","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP","PITCH_ID","PITCH_INN_CT","PITCH_OUTS","STRIKEOUTS"
"1383","CLE201107100","CLE",20110710,1,35,9,1,0,0,1,0,0,0,6,0,9,0,0,1,0,13,6,7,7,2,1,27,5,0,0,0,0,"cecib001","6","18","6"
"1384","CLE201107100","TOR",20110710,7,38,11,3,0,1,7,0,0,0,3,0,13,0,0,0,0,7,3,1,1,0,0,27,8,0,0,1,0,"carrc003","3","9","4"
"1385","CLE201107220","CHA",20110722,3,35,8,0,0,1,3,0,0,1,5,1,8,1,0,0,0,11,3,0,0,0,0,27,13,0,0,1,0,"carrc003","7","19","6"
"1386","CLE201107220","CLE",20110722,0,31,5,1,0,0,0,0,0,1,0,0,7,0,0,1,0,5,4,3,3,1,0,27,5,0,0,0,0,"floyg001","8","23","5"
"1387","CLE201107240","CHA",20110724,4,32,6,1,0,0,2,2,0,0,1,1,8,1,1,0,0,4,4,2,2,0,0,27,15,0,0,1,0,"mastj001","7","21","6"
"1388","CLE201107240","CLE",20110724,2,29,5,1,0,0,2,1,0,0,4,0,7,0,0,1,0,5,3,1,1,1,0,27,10,3,0,0,0,"jacke001","6","18","3"
"1389","CLE201107250","ANA",20110725,2,32,6,2,0,1,2,0,0,0,3,0,5,1,0,0,0,6,4,3,3,0,0,26,6,0,0,0,0,"carmf001","6","18","3"
"1390","CLE201107250","CLE",20110725,3,31,6,2,0,0,3,0,0,1,3,0,11,1,1,0,0,6,4,2,2,0,0,27,9,0,0,0,0,"hared001","8","23","10"
"1391","CLE201107260","ANA",20110726,2,31,4,1,0,0,2,0,0,0,1,1,4,0,0,0,0,3,3,1,1,0,0,27,10,0,0,3,0,"tomlj001","8","24","3"
"1392","CLE201107260","CLE",20110726,1,31,7,1,0,1,1,1,0,0,3,0,6,0,0,3,0,7,2,2,2,0,0,27,13,0,0,0,0,"weavj003","7","21","5"
"1393","CLE201107270","ANA",20110727,3,34,6,2,1,0,2,0,1,0,1,0,9,3,0,0,0,6,1,0,0,1,0,27,10,1,0,0,0,"huffd001","6","17","4"
"1394","CLE201107270","CLE",20110727,1,28,0,0,0,0,0,0,0,0,1,0,10,1,0,0,0,1,4,1,1,0,0,27,3,5,1,0,0,"sante001","9","27","10"
"1395","CLE201107290","CLE",20110729,0,31,5,2,0,0,0,0,0,0,2,0,7,0,0,1,0,6,4,12,12,0,0,27,11,0,0,0,0,"franj003","8","24","6"
"1396","CLE201107290","KCA",20110729,12,42,16,6,0,4,12,1,0,0,5,1,3,0,0,0,0,9,2,0,0,0,0,27,9,0,0,1,0,"carrc003","4","10","1"
"1397","CLE201107300","CLE",20110730,5,29,7,3,0,1,5,0,1,1,4,0,4,1,1,1,0,4,2,2,2,0,0,27,12,0,0,1,0,"paulf001","7","18","4"
"1398","CLE201107300","KCA",20110730,2,34,10,2,0,0,2,1,0,0,1,0,5,1,1,1,0,7,4,4,4,0,0,26,5,0,1,2,0,"mastj001","9","24","5"
"1399","CLE201107310","CLE",20110731,3,34,10,3,1,1,3,0,0,0,6,0,12,0,2,1,0,10,3,5,5,0,0,27,10,1,0,1,0,"duffd001","6","15","6"
"1400","CLE201107310","KCA",20110731,5,33,9,2,0,2,4,0,1,0,4,1,2,1,1,1,0,6,5,3,3,1,0,27,11,0,0,1,0,"carmf001","8","22","2"
"1401","CLE201108090","CLE",20110809,3,43,7,2,0,0,3,1,1,1,5,2,13,0,1,1,0,8,8,2,2,0,0,42,15,0,0,2,0,"fistd001","2","6","0"
"1402","CLE201108090","DET",20110809,2,50,10,0,0,0,2,0,0,0,4,1,13,0,1,0,0,10,7,3,3,0,0,40,13,0,0,1,0,"mastj001","2","6","2"
"1403","CLE201108100","CLE",20110810,10,41,18,7,0,1,8,0,0,1,0,0,5,0,0,0,0,8,2,0,0,0,0,27,11,1,0,0,0,"porcr001","4","11","3"
"1404","CLE201108100","DET",20110810,3,33,5,2,1,0,3,0,0,0,1,0,6,0,0,0,0,4,3,10,10,1,0,24,9,1,0,0,0,"jimeu001","8","24","6"
"1405","CLE201108110","CLE",20110811,3,30,3,1,0,1,3,0,0,0,3,0,13,1,0,0,0,3,3,3,3,0,0,27,8,1,0,1,0,"verlj001","7","21","10"
"1406","CLE201108110","DET",20110811,4,33,8,2,0,0,4,1,1,0,2,0,8,0,0,0,0,6,3,3,3,0,0,27,3,0,0,0,0,"carmf001","7","21","6"
"1407","CLE201108120","CLE",20110812,3,35,12,2,0,0,2,0,0,0,1,1,5,0,0,2,0,9,3,2,2,0,0,27,16,1,0,0,0,"pavac001","8","22","4"
"1408","CLE201108120","MIN",20110812,2,30,5,0,0,0,2,0,0,0,1,0,4,1,2,0,0,2,2,2,2,0,0,24,12,1,0,2,0,"mastj001","8","23","4"
"1409","CLE201108130","CLE",20110813,3,32,10,0,1,1,3,1,0,0,2,1,11,1,1,1,0,8,5,1,1,0,0,27,12,0,0,0,0,"duenb001","7","20","9"
"1410","CLE201108130","MIN",20110813,1,32,5,1,0,0,1,0,0,0,1,0,4,0,0,0,0,5,4,3,3,0,0,24,7,1,1,1,0,"tomlj001","7","19","2"
"1411","CLE201108220","CLE",20110822,2,35,9,1,0,0,2,0,0,1,0,0,2,1,0,2,0,7,4,1,1,0,0,27,7,2,0,0,0,"vargj001","7","21","2"
"1412","CLE201108220","SEA",20110822,3,32,7,1,0,1,2,1,1,4,2,0,8,2,1,0,0,10,3,0,0,0,0,27,10,2,0,3,0,"carmf001","6","18","6"
"1413","CLE201108231","CLE",20110823,7,34,12,7,0,1,7,0,1,0,4,0,4,1,0,0,0,8,2,5,5,0,0,27,7,0,0,1,0,"beavb001","6","18","4"
"1414","CLE201108231","SEA",20110823,5,37,11,5,0,0,5,0,0,0,2,2,7,0,0,1,0,7,4,6,6,0,0,24,10,1,0,1,0,"mastj001","9","25","7"
"1415","CLE201108232","CLE",20110823,7,39,13,2,1,2,7,0,0,1,5,0,6,0,1,0,0,11,4,10,10,0,0,27,11,2,0,0,0,"vasqa001","6","16","2"
"1416","CLE201108232","SEA",20110823,12,45,17,4,0,2,9,0,0,0,3,1,7,1,0,0,0,9,4,6,6,0,1,27,12,1,0,0,0,"mcalz001","4","10","2"
"1417","CLE201108240","CLE",20110824,2,38,10,1,0,0,2,0,0,0,2,0,16,1,0,0,0,11,5,9,9,1,0,27,5,0,0,0,0,"hernf002","6","18","10"
"1418","CLE201108240","SEA",20110824,9,43,16,4,1,1,9,0,0,1,5,0,10,1,0,0,0,13,3,2,2,0,0,27,2,4,0,0,0,"tomlj001","5","14","6"
"1419","CLE201108260","CLE",20110826,2,27,7,1,0,0,2,1,0,0,6,1,7,0,0,2,0,8,3,1,1,0,0,27,9,0,0,1,0,"paulf001","7","20","6"
"1420","CLE201108260","KCA",20110826,1,33,8,1,0,1,1,1,0,1,1,0,10,0,1,1,0,8,3,2,2,0,0,24,13,0,0,2,0,"jimeu001","7","21","10"
"1421","CLE201108270","CLE",20110827,8,35,13,2,1,2,8,0,0,0,4,0,11,1,0,2,0,7,5,6,6,0,0,27,17,2,0,2,0,"duffd001","6","16","7"
"1422","CLE201108270","KCA",20110827,7,34,11,3,0,1,7,1,0,1,2,0,5,1,1,2,0,4,5,8,8,0,0,24,7,0,0,2,0,"carmf001","7","19","2"
"1423","CLE201108280","CLE",20110828,1,31,5,0,0,0,1,0,0,0,2,0,5,0,1,1,0,5,4,2,2,0,0,27,13,0,0,1,0,"chenb001","8","22","4"
"1424","CLE201108280","KCA",20110828,2,37,12,0,0,0,2,0,0,0,2,0,3,0,1,1,0,10,3,1,1,0,0,27,11,1,0,1,0,"mastj001","6","18","3"
"1425","CLE201108290","CLE",20110829,2,27,5,1,0,1,2,0,0,0,1,0,10,0,1,1,0,2,5,1,1,1,0,27,5,0,0,0,0,"mccab001","8","24","10"
"1426","CLE201108290","OAK",20110829,1,32,5,4,0,0,1,0,0,0,2,1,9,1,0,0,0,6,1,2,2,0,0,24,9,0,0,1,0,"huffd001","6","18","4"
"1427","CLE201108300","CLE",20110830,6,32,10,2,0,2,6,0,0,1,2,0,3,0,1,1,0,5,4,1,1,0,0,27,12,1,0,0,0,"cahit001","6","16","2"
"1428","CLE201108300","OAK",20110830,2,33,8,2,0,0,2,0,1,1,2,0,6,1,1,0,0,8,4,6,6,1,0,24,15,0,0,1,0,"gomej002","6","18","4"
"1429","CLE201108310","CLE",20110831,4,55,11,2,1,2,4,1,1,0,3,0,19,0,0,0,0,10,6,3,3,0,0,48,15,0,0,2,0,"hardr001","6","18","6"
"1430","CLE201108310","OAK",20110831,3,57,12,2,0,1,3,1,0,1,5,1,15,4,0,2,0,13,8,4,4,0,0,46,15,0,0,0,0,"jimeu001","6","18","6"
"1431","CLE201109010","CLE",20110901,0,33,5,0,0,0,0,0,0,0,4,0,10,0,0,0,0,10,3,6,6,1,0,27,7,2,0,0,0,"gonzg003","7","21","7"
"1432","CLE201109010","OAK",20110901,7,39,12,1,0,0,7,0,2,0,4,0,9,3,0,0,0,11,2,0,0,0,0,27,6,1,0,0,0,"carmf001","7","18","6"
"1433","CLE201109050","CLE",20110905,2,32,4,0,0,1,2,0,0,1,1,0,13,0,0,0,0,5,4,4,4,0,0,27,10,0,0,1,0,"fistd001","8","24","13"
"1434","CLE201109050","DET",20110905,4,31,5,1,0,1,4,0,0,1,5,0,10,0,0,1,0,6,2,1,1,0,0,27,6,2,0,0,0,"jimeu001","7","21","8"
"1435","CLE201109060","CLE",20110906,1,31,4,0,0,1,1,0,0,0,3,0,8,0,0,0,0,6,5,10,10,3,1,27,10,0,0,2,0,"porcr001","7","19","1"
"1436","CLE201109060","DET",20110906,10,39,15,3,0,0,8,0,1,0,5,0,7,0,0,2,0,8,4,1,1,0,0,27,11,0,0,0,0,"carmf001","2","4","0"
"1437","CLE201109070","CLE",20110907,6,32,6,1,0,3,6,0,0,0,2,0,11,1,0,1,0,1,5,7,7,0,0,27,6,1,0,0,0,"verlj001","6","18","8"
"1438","CLE201109070","DET",20110907,8,40,13,4,1,1,8,0,1,0,5,0,8,0,0,0,0,11,5,6,6,1,0,27,9,0,0,1,0,"mastj001","7","18","6"
"1439","CLE201109190","CLE",20110919,6,30,11,2,0,2,6,0,0,0,1,0,11,0,1,1,0,4,4,8,6,0,0,21,8,1,0,1,0,"furbc001","5","15","8"
"1440","CLE201109190","SEA",20110919,12,32,11,2,0,2,12,0,0,0,5,0,5,0,0,1,0,4,2,6,6,0,0,21,7,0,0,1,0,"huffd001","3","8","1"
"1441","CLE201109201","CHA",20110920,3,32,7,2,0,0,3,0,0,1,2,0,6,1,1,0,0,5,2,4,4,0,0,24,10,0,0,0,0,"carmf001","6","18","3"
"1442","CLE201109201","CLE",20110920,4,31,7,1,0,3,4,0,0,0,0,0,7,2,0,0,0,3,4,3,3,1,0,27,10,1,0,2,0,"floyg001","7","20","7"
"1443","CLE201109202","CHA",20110920,5,32,10,5,0,0,5,1,0,3,3,0,6,0,1,2,0,7,5,4,4,0,0,27,11,0,0,3,0,"mcalz001","6","16","4"
"1444","CLE201109202","CLE",20110920,4,31,9,1,0,0,4,0,2,0,6,1,7,1,0,3,0,8,5,5,5,0,0,27,12,0,0,2,0,"axeld001","5","14","3"
"1445","CLE201109210","CHA",20110921,8,35,9,3,0,3,8,0,0,0,3,0,8,1,0,0,0,3,5,4,4,0,0,27,16,0,0,1,0,"jimeu001","7","21","7"
"1446","CLE201109210","CLE",20110921,4,32,8,2,0,1,4,0,1,0,3,0,4,0,1,1,0,5,3,8,8,1,0,27,8,0,0,0,0,"buehm001","6","18","2"
"1447","CLE201109220","CHA",20110922,2,31,4,0,0,0,1,0,0,0,5,0,4,0,0,0,0,7,3,11,11,0,0,24,11,0,0,1,0,"gomej002","6","18","3"
"1448","CLE201109220","CLE",20110922,11,35,12,2,0,3,11,0,0,1,4,0,7,1,0,1,0,5,4,1,1,0,0,27,10,1,0,0,0,"humbp001","7","18","4"
"1449","CLE201109230","CLE",20110923,6,33,11,3,0,2,6,1,0,1,1,0,4,0,0,1,0,6,6,4,4,0,0,27,11,2,0,2,0,"pavac001","7","19","3"
"1450","CLE201109230","MIN",20110923,5,35,9,3,0,1,4,0,0,2,6,0,4,0,0,2,0,11,3,6,6,0,0,24,13,0,0,1,0,"mastj001","5","14","4"
"1451","CLE201109241","CLE",20110924,8,31,9,2,0,0,8,0,1,1,3,0,7,0,0,1,0,4,3,2,2,2,0,27,6,0,0,0,0,"duenb001","5","15","4"
"1452","CLE201109241","MIN",20110924,2,36,9,3,0,0,1,0,0,1,0,0,13,0,0,0,0,8,4,8,8,0,0,24,7,0,0,1,0,"huffd001","6","17","7"
"1453","CLE201109242","CLE",20110924,7,34,11,3,0,0,7,0,0,0,4,1,5,0,0,0,0,7,5,6,6,0,0,27,14,0,0,2,0,"diams001","6","16","1"
"1454","CLE201109242","MIN",20110924,6,34,11,4,1,0,6,0,2,0,4,0,4,1,0,1,0,7,5,7,7,1,0,24,5,0,0,1,0,"talbm001","6","16","1"
"1455","CLE201109250","CLE",20110925,4,35,9,0,0,1,4,0,0,0,5,0,5,0,0,4,0,6,5,6,6,0,0,30,14,0,0,0,0,"hendl001","6","18","5"
"1456","CLE201109250","MIN",20110925,6,38,11,2,1,2,6,1,1,0,1,0,6,0,1,0,0,5,5,4,4,0,0,30,12,0,0,4,0,"carmf001","7","19","3"
"1457","COL201104010","ARI",20110401,7,44,15,6,0,2,6,1,0,1,3,1,7,1,0,3,0,9,6,3,3,2,0,33,12,1,0,1,0,"jimeu001","6","18","1"
"1458","COL201104010","COL",20110401,6,44,13,3,0,1,5,2,1,0,4,0,11,2,0,1,0,12,7,6,6,1,0,33,17,1,0,3,0,"kenni001","6","18","3"
"1459","COL201104020","ARI",20110402,1,32,6,0,0,0,1,0,0,0,3,0,7,3,0,1,0,7,4,3,3,0,0,24,9,0,1,2,0,"delaj001","6","16","5"
"1460","COL201104020","COL",20110402,3,29,7,3,0,0,3,0,0,0,3,0,6,0,0,2,0,5,4,1,1,0,0,27,9,0,0,1,0,"hudsd001","6","18","5"
"1461","COL201104050","COL",20110405,3,28,6,1,0,2,3,1,0,0,2,1,8,0,0,0,0,4,3,0,0,0,0,27,16,0,0,1,0,"kersc001","6","18","8"
"1462","COL201104050","LAN",20110405,0,30,5,1,0,0,0,1,0,0,2,1,7,0,0,1,0,6,3,3,3,0,0,24,7,0,0,0,0,"chacj001","7","21","4"
"1463","COL201104060","COL",20110406,7,33,9,2,0,2,7,1,0,0,3,0,7,0,0,0,0,6,4,5,5,1,0,27,9,1,0,2,0,"billc001","3","9","3"
"1464","COL201104060","LAN",20110406,5,35,10,1,1,2,5,0,0,1,3,0,7,0,0,2,0,7,4,7,7,0,0,24,8,1,0,0,0,"hammj002","5","15","2"
"1465","COL201104150","CHN",20110415,0,31,6,1,0,0,0,0,0,0,2,0,7,0,0,2,0,6,3,5,5,0,0,24,11,1,0,0,0,"chacj001","9","27","7"
"1466","COL201104150","COL",20110415,5,31,7,1,1,0,4,0,0,0,2,0,8,0,0,0,0,4,1,0,0,0,0,27,14,0,0,2,0,"garzm001","6","18","5"
"1467","COL201104160","CHN",20110416,8,42,17,4,0,2,8,0,0,1,1,0,8,0,0,1,0,9,6,3,3,0,0,27,8,1,0,0,0,"hammj002","6","18","5"
"1468","COL201104160","COL",20110416,3,34,8,2,1,1,3,0,1,2,6,0,8,0,0,0,0,13,4,8,8,0,0,27,13,0,0,2,0,"colec001","6","17","3"
"1469","COL201104170","CHN",20110417,5,33,10,1,0,0,3,2,0,0,4,0,4,0,0,1,0,7,4,9,9,0,0,24,8,0,0,0,0,"johna002","4","12","3"
"1470","COL201104170","COL",20110417,9,35,13,4,0,1,9,1,0,0,6,1,8,1,1,0,0,9,5,4,4,1,0,27,12,1,0,2,0,"dempr002","5","15","4"
"1471","COL201104180","COL",20110418,1,30,4,2,0,0,1,0,0,0,3,0,11,0,0,1,0,5,2,8,8,0,0,27,13,0,0,1,0,"linct001","8","23","10"
"1472","COL201104180","SFN",20110418,8,33,8,1,0,3,8,0,1,1,4,0,3,0,0,1,0,4,2,1,1,0,0,27,12,0,0,1,0,"rogee002","3","9","2"
"1473","COL201104190","COL",20110419,3,29,3,2,0,0,3,0,1,0,6,0,7,0,0,0,0,6,5,6,6,0,0,27,7,0,0,1,0,"sancj002","7","19","4"
"1474","COL201104190","SFN",20110419,6,34,8,0,1,2,6,0,0,1,4,0,12,1,1,0,0,6,4,2,2,0,0,27,9,1,0,0,0,"jimeu001","5","15","6"
"1475","COL201104200","COL",20110420,10,37,13,4,0,2,10,0,0,1,2,1,12,1,0,0,0,6,3,2,2,0,2,27,10,0,0,0,0,"cainm001","5","14","6"
"1476","COL201104200","SFN",20110420,2,31,5,2,0,0,2,0,0,0,2,0,10,1,0,0,0,4,4,10,10,0,0,24,3,1,0,0,0,"delaj001","7","21","6"
"1477","COL201104290","COL",20110429,0,31,5,0,0,0,0,1,0,0,1,0,9,0,0,0,0,6,4,3,3,0,0,27,10,0,0,1,0,"corrk001","7","20","4"
"1478","COL201104290","PIT",20110429,3,32,6,0,1,2,3,0,0,0,1,0,10,0,0,1,0,3,4,0,0,1,0,27,13,0,0,0,0,"chacj001","7","21","8"
"1479","COL201104300","COL",20110430,4,30,7,2,0,1,4,1,0,0,3,0,3,0,0,0,0,6,3,1,1,0,0,27,14,0,0,3,0,"mahop002","7","21","3"
"1480","COL201104300","PIT",20110430,1,30,7,0,0,1,1,1,0,0,2,0,6,1,0,3,0,5,2,4,4,0,0,24,12,1,0,0,0,"hammj002","7","21","4"
"1481","COL201105010","COL",20110501,4,33,9,2,0,0,4,0,0,0,7,0,5,0,0,3,0,9,6,8,8,3,0,27,6,0,0,0,0,"mortc002","6","16","1"
"1482","COL201105010","PIT",20110501,8,38,12,1,1,0,8,0,1,0,7,1,11,2,0,0,0,11,5,4,4,0,0,27,11,0,0,3,0,"jimeu001","4","12","6"
"1483","COL201105090","COL",20110509,2,27,5,1,0,1,2,0,0,0,3,0,5,0,1,1,0,4,5,1,1,0,0,27,11,1,0,0,0,"capuc001","7","20","4"
"1484","COL201105090","NYN",20110509,1,32,5,0,0,0,1,0,0,0,6,0,5,0,1,0,0,10,3,2,2,0,0,24,11,0,0,1,0,"chacj001","6","18","5"
"1485","COL201105100","COL",20110510,3,33,6,0,0,3,3,0,0,0,2,0,6,0,0,0,0,5,3,4,4,0,0,27,7,0,0,1,0,"pelfm001","7","20","2"
"1486","COL201105100","NYN",20110510,4,33,7,2,0,0,4,0,0,0,3,0,6,0,0,1,0,5,4,3,3,0,0,27,12,0,0,0,0,"hammj002","7","21","5"
"1487","COL201105120","COL",20110512,5,34,9,1,0,2,5,1,0,0,4,0,5,0,0,1,0,7,5,9,9,0,0,27,9,1,0,1,0,"niesj001","7","19","3"
"1488","COL201105120","NYN",20110512,9,30,6,0,0,3,9,0,1,0,9,0,7,2,1,0,0,4,5,5,5,0,0,27,14,0,0,1,0,"jimeu001","4","11","3"
"1489","COL201105130","COL",20110513,12,41,16,2,1,1,9,0,0,0,3,0,5,3,0,0,0,8,5,7,7,2,0,27,8,0,0,2,0,"mosed001","4","12","3"
"1490","COL201105130","SDN",20110513,7,36,11,1,0,2,7,0,0,0,4,0,5,0,0,2,0,6,4,10,10,0,1,24,11,2,0,1,0,"delaj001","6","17","3"
"1491","COL201105140","COL",20110514,7,34,9,2,0,2,7,1,1,0,4,1,4,1,0,0,0,6,4,7,7,0,1,27,12,2,0,0,0,"haraa001","5","13","3"
"1492","COL201105140","SDN",20110514,9,36,11,2,0,1,8,1,2,0,2,0,7,2,0,0,0,5,5,7,7,0,0,27,11,1,0,0,0,"chacj001","7","18","6"
"1493","COL201105150","COL",20110515,2,32,6,0,0,1,1,1,0,1,3,0,8,2,0,2,0,8,4,8,8,0,0,27,8,0,0,0,0,"latom001","6","17","5"
"1494","COL201105150","SDN",20110515,8,36,10,3,0,1,8,0,0,0,3,0,9,1,1,0,0,4,5,1,1,0,0,27,8,3,0,2,0,"hammj002","7","19","5"
"1495","COL201105160","COL",20110516,7,30,10,1,0,2,7,1,0,0,8,1,4,1,3,0,0,8,6,4,4,1,0,27,14,0,0,4,0,"linct001","6","17","3"
"1496","COL201105160","SFN",20110516,4,31,10,1,0,2,3,1,0,1,3,0,7,1,1,4,0,5,3,3,3,0,0,24,13,1,0,0,0,"mortc003","6","18","4"
"1497","COL201105170","COL",20110517,5,30,7,2,0,1,4,1,0,1,0,0,6,0,0,1,0,3,3,3,3,1,0,27,13,0,0,1,0,"sancj002","8","21","5"
"1498","COL201105170","SFN",20110517,3,36,10,3,0,0,3,0,0,0,1,0,9,0,0,1,0,7,3,4,4,0,0,24,9,1,0,1,0,"jimeu001","7","21","7"
"1499","COL201105241","ARI",20110524,4,33,8,3,0,0,4,0,0,0,3,1,5,3,0,1,0,5,6,9,9,0,0,24,7,2,0,0,0,"delaj001","3","7","3"
"1500","COL201105241","COL",20110524,12,37,14,1,1,3,12,1,1,0,6,0,4,0,0,0,0,9,5,4,4,0,0,27,12,0,0,1,0,"collj001","5","13","1"
"1501","COL201105242","ARI",20110524,5,33,7,3,0,1,5,0,0,0,3,0,6,0,0,1,0,4,2,2,2,0,0,27,16,0,0,1,0,"chacj001","7","21","4"
"1502","COL201105242","COL",20110524,2,31,6,1,0,2,2,0,0,1,1,0,4,0,0,1,0,4,4,5,5,0,0,27,14,0,0,1,0,"saunj001","8","24","4"
"1503","COL201105250","ARI",20110525,2,34,7,1,0,0,2,0,0,0,2,0,8,4,1,0,0,7,2,1,1,1,0,27,13,0,0,1,0,"hammj002","7","21","5"
"1504","COL201105250","COL",20110525,1,31,7,3,0,0,1,0,1,1,2,0,3,0,0,1,0,7,4,0,0,0,0,27,8,1,0,1,0,"kenni001","8","24","3"
"1505","COL201105260","ARI",20110526,6,36,9,1,0,2,6,0,0,0,3,1,8,2,0,0,0,6,5,3,3,1,0,27,11,0,0,1,0,"mortc003","6","18","5"
"1506","COL201105260","COL",20110526,3,31,6,0,0,0,3,0,1,0,4,0,7,0,0,1,0,6,4,6,6,0,0,27,9,2,0,0,0,"owinm001","5","15","3"
"1507","COL201105270","COL",20110527,3,31,5,1,0,0,3,1,0,2,2,0,7,0,0,0,0,6,3,10,10,2,0,27,18,0,0,3,0,"westj001","5","15","4"
"1508","COL201105270","SLN",20110527,10,40,19,4,2,0,9,0,1,0,3,1,6,1,0,3,0,7,5,3,3,0,0,27,11,0,0,0,0,"jimeu001","6","18","4"
"1509","COL201105280","COL",20110528,15,42,18,2,2,2,14,0,1,0,5,0,11,1,0,0,0,9,3,3,3,0,0,27,14,0,1,2,0,"garcj004","4","10","6"
"1510","COL201105280","SLN",20110528,4,36,11,2,0,0,4,0,0,0,3,0,3,0,0,2,0,8,4,14,14,0,0,24,14,1,0,0,0,"nicaj001","7","21","2"
"1511","COL201105290","COL",20110529,3,33,9,3,0,0,3,1,1,0,4,0,10,0,0,0,0,9,4,4,4,0,0,27,11,1,0,1,0,"lohsk001","7","18","6"
"1512","COL201105290","SLN",20110529,4,33,6,0,0,2,4,0,0,0,3,1,10,0,0,1,0,5,3,3,3,0,0,27,12,0,0,1,0,"chacj001","6","18","7"
"1513","COL201106090","COL",20110609,9,33,11,2,0,0,9,0,1,1,6,1,7,0,0,1,0,8,5,7,7,1,0,27,8,1,0,0,0,"kersc001","7","18","6"
"1514","COL201106090","LAN",20110609,7,38,12,3,1,1,6,0,1,0,2,1,7,0,0,0,0,7,5,9,9,0,0,24,9,0,0,1,0,"nicaj001","5","15","4"
"1515","COL201106100","COL",20110610,6,37,17,3,0,1,6,0,0,0,2,2,4,1,1,2,0,9,3,2,1,2,0,27,8,1,0,1,0,"billc001","5","14","3"
"1516","COL201106100","LAN",20110610,5,35,8,1,0,1,5,0,0,0,3,0,11,1,0,1,0,6,3,6,6,1,0,24,11,2,0,3,0,"chacj001","8","24","9"
"1517","COL201106110","COL",20110611,7,38,13,3,0,1,5,1,0,0,4,1,5,1,0,0,0,9,4,8,8,0,0,27,18,2,0,1,0,"lillt001","5","15","3"
"1518","COL201106110","LAN",20110611,11,41,18,4,1,0,11,3,0,0,4,0,4,2,0,1,0,10,6,7,7,0,0,27,8,1,0,1,0,"hammj002","6","15","1"
"1519","COL201106120","COL",20110612,8,38,11,3,0,4,8,0,0,0,3,1,8,2,0,1,0,6,6,5,5,0,0,27,13,3,0,2,0,"delar003","5","15","6"
"1520","COL201106120","LAN",20110612,10,43,17,2,0,3,9,0,0,0,5,1,5,1,1,2,0,11,5,8,8,1,0,27,8,1,1,1,0,"jimeu001","6","16","2"
"1521","COL201106130","COL",20110613,1,31,5,1,0,0,1,0,0,0,6,1,4,3,0,1,0,9,3,3,3,0,0,27,14,0,0,2,0,"bassa001","5","15","1"
"1522","COL201106130","SDN",20110613,3,31,8,2,1,0,3,1,1,0,3,1,6,0,0,2,0,6,4,1,1,0,0,27,10,1,0,1,0,"cooka002","6","17","2"
"1523","COL201106140","COL",20110614,6,33,11,3,0,1,6,0,0,1,5,0,5,3,1,1,0,9,4,3,3,0,0,27,5,0,0,0,0,"leblw001","5","14","2"
"1524","COL201106140","SDN",20110614,3,38,11,3,0,1,3,0,0,1,2,0,14,2,0,0,0,11,4,6,6,0,0,24,7,0,0,1,0,"nicaj001","6","18","9"
"1525","COL201106150","COL",20110615,6,34,13,1,0,0,6,1,0,0,1,0,4,1,1,0,0,6,4,3,3,0,0,27,10,2,1,0,0,"latom001","6","16","2"
"1526","COL201106150","SDN",20110615,3,34,7,3,0,1,3,0,0,0,3,0,10,1,1,0,1,8,4,6,6,0,0,24,8,0,0,1,0,"chacj001","6","18","7"
"1527","COL201106170","COL",20110617,13,37,14,3,1,2,12,1,1,0,2,0,5,0,0,0,0,4,3,6,6,0,0,27,14,0,0,1,0,"porcr001","3","9","0"
"1528","COL201106170","DET",20110617,6,37,12,1,0,1,6,0,0,0,4,1,3,1,0,1,0,8,3,10,10,0,0,24,4,1,0,0,0,"hammj002","7","19","2"
"1529","COL201106180","COL",20110618,5,29,6,1,0,1,5,0,0,0,9,0,6,1,1,0,0,9,6,4,4,0,0,27,9,0,0,2,0,"cokep001","5","15","2"
"1530","COL201106180","DET",20110618,4,36,12,3,0,0,4,0,0,0,4,1,8,0,0,1,0,9,4,5,5,0,0,24,7,0,0,0,0,"jimeu001","6","15","5"
"1531","COL201106190","COL",20110619,1,30,4,0,0,1,1,0,0,1,0,0,5,0,0,0,0,3,3,8,8,1,0,27,11,2,1,2,0,"verlj001","9","27","5"
"1532","COL201106190","DET",20110619,9,37,13,1,1,2,7,0,1,1,3,0,6,0,0,2,0,6,1,1,1,0,0,27,7,1,0,0,0,"cooka002","6","18","4"
"1533","COL201106280","CHA",20110628,2,44,8,2,0,1,2,1,0,0,3,0,3,0,0,2,0,7,5,3,3,0,0,38,19,1,0,1,0,"hammj002","7","21","0"
"1534","COL201106280","COL",20110628,3,45,10,0,0,0,3,1,1,0,4,1,5,0,1,1,0,10,7,2,2,0,0,39,19,0,0,2,0,"floyg001","7","21","0"
"1535","COL201106290","CHA",20110629,3,30,6,2,0,0,3,0,1,1,2,0,5,0,1,1,0,4,4,2,2,0,0,27,13,1,0,3,0,"jimeu001","7","21","4"
"1536","COL201106290","COL",20110629,2,30,8,0,1,2,2,1,0,0,4,0,6,0,0,3,0,6,4,3,3,0,0,27,11,1,0,1,0,"buehm001","7","21","4"
"1537","COL201106300","CHA",20110630,6,38,13,1,0,1,5,1,1,1,6,1,1,1,0,3,0,11,5,4,4,0,0,30,15,0,0,0,0,"cooka002","6","18","1"
