"","Date","Team","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP"
"2028",20130901,"BAL",7,38,12,0,0,2,7,0,0,0,1,0,6,0,0,1,0,5,5,3,3,0,0,27,7,0,0,0,0
"2029",20130901,"TBA",1,32,7,3,0,1,1,0,0,0,1,0,10,0,0,1,0,5,7,4,4,0,0,24,8,2,0,2,0
"2030",20130901,"MIN",4,34,12,3,0,0,3,1,0,0,1,0,9,1,1,2,0,5,3,2,2,0,0,27,15,0,0,2,0
"2031",20130901,"KCA",5,36,9,4,0,0,5,0,0,1,2,0,4,4,0,1,0,7,3,0,0,0,0,27,5,0,0,0,0
"2032",20130901,"SFN",8,40,15,3,0,1,8,0,0,0,2,0,9,1,1,1,0,7,4,2,2,0,0,27,5,0,0,1,0
"2033",20130901,"MIA",7,37,13,1,0,1,7,1,0,0,4,0,6,1,0,1,0,8,2,0,0,0,0,27,6,0,0,0,0
"2034",20130901,"PHI",1,31,4,0,0,1,1,0,0,0,4,0,7,1,0,0,0,7,3,7,7,0,0,24,3,0,0,0,0
"2035",20130901,"CIN",4,38,15,1,0,1,4,0,0,0,4,1,5,1,0,2,0,11,5,7,7,0,0,24,7,0,0,1,0
"2036",20130901,"SDN",1,29,3,0,0,0,1,1,0,0,2,0,10,1,0,0,0,4,4,2,2,0,0,24,7,0,0,0,0
"2037",20130901,"ANA",5,34,11,3,1,0,5,1,0,0,3,2,3,0,0,3,0,6,4,2,2,0,0,27,8,1,0,1,0
"2038",20130901,"SLN",7,37,12,2,0,0,7,0,1,1,3,0,6,0,0,1,0,8,4,2,2,0,0,27,9,0,0,1,0
"2039",20130901,"NYN",5,37,13,5,0,1,5,1,0,0,1,1,5,1,0,2,0,7,4,6,6,2,0,24,9,0,0,1,0
"2040",20130902,"TBA",2,32,6,1,0,1,2,0,0,0,9,0,8,0,0,2,0,12,6,11,11,0,0,24,10,0,0,0,0
"2041",20130902,"DET",3,33,8,3,1,0,2,0,1,0,1,0,6,1,0,1,0,5,4,0,0,1,0,27,12,0,0,3,0
"2042",20130902,"BAL",7,36,11,1,0,2,7,0,0,0,6,0,4,0,0,1,0,8,3,2,2,0,0,27,8,0,0,0,0
"2043",20130902,"MIN",10,34,13,1,0,4,10,1,0,0,9,1,7,1,1,2,0,7,4,6,6,0,0,27,7,0,0,0,0
"2044",20130902,"SEA",1,34,7,2,1,0,1,0,0,0,4,0,13,0,0,0,0,10,2,3,3,1,0,24,9,2,0,1,0
"2045",20130902,"CHA",1,32,7,1,0,1,1,0,0,0,1,0,5,0,0,1,0,5,4,7,7,0,0,24,9,3,0,0,0
"2046",20130902,"TEX",2,34,8,1,0,1,2,0,0,0,6,0,7,0,0,1,0,11,2,3,3,0,0,24,9,2,0,1,0
"2047",20130902,"TOR",4,32,5,1,1,1,4,0,0,1,0,0,2,0,0,0,0,2,5,1,1,1,0,27,18,0,0,4,0
"2048",20130902,"NYN",5,36,10,3,0,0,5,0,1,0,3,0,8,0,0,0,0,8,7,12,12,0,0,24,6,1,0,1,0
"2049",20130902,"MIA",4,34,9,2,0,2,4,1,0,0,2,0,5,0,0,1,0,6,4,3,3,0,0,27,11,1,0,3,0
"2050",20130902,"SLN",2,29,4,2,0,0,2,1,1,0,1,0,2,0,0,0,0,3,5,7,7,0,0,24,13,1,0,0,0
"2051",20130902,"LAN",10,40,15,3,0,1,10,1,1,1,4,0,9,0,1,0,0,10,5,8,8,0,0,27,12,1,0,4,0
"2052",20130902,"PIT",5,35,11,3,0,1,5,2,0,0,3,1,6,0,0,1,0,8,3,1,1,0,0,27,16,2,0,1,0
"2053",20130902,"WAS",2,32,5,0,0,1,2,0,1,0,2,0,11,0,0,0,0,6,4,2,2,0,0,24,5,1,0,1,0
"2054",20130902,"SFN",1,35,8,1,0,0,1,0,0,0,2,0,10,1,0,0,0,9,3,4,4,0,0,24,7,0,0,0,0
"2055",20130903,"TBA",7,40,15,3,0,2,6,0,0,0,7,0,7,1,0,2,0,13,2,0,0,2,0,27,7,1,0,0,0
"2056",20130903,"DET",1,36,9,2,0,0,1,0,0,0,0,0,12,0,0,0,0,8,3,2,2,0,0,24,1,0,0,0,0
"2057",20130903,"BAL",3,35,8,0,0,1,3,0,0,0,4,0,8,0,1,0,0,9,3,4,4,0,0,24,12,0,0,0,0
"2058",20130903,"MIN",9,50,16,4,0,2,8,0,1,0,7,0,10,0,1,1,0,13,7,6,6,1,0,36,19,1,0,3,0
"2059",20130903,"SEA",3,37,10,1,0,1,3,0,0,0,0,0,7,0,0,0,0,7,3,4,4,1,0,24,12,0,0,3,0
"2060",20130903,"CHA",4,34,7,1,1,1,4,0,0,0,2,0,10,1,0,0,0,5,4,5,5,0,0,24,5,2,0,0,0
"2061",20130903,"TEX",5,40,13,2,0,2,5,1,0,0,3,0,6,1,0,0,0,12,3,1,1,1,0,27,9,0,0,0,0
"2062",20130903,"TOR",10,41,15,4,0,4,10,0,0,0,5,1,11,2,0,0,0,9,5,4,4,1,0,27,13,2,0,3,0
"2063",20130903,"NYN",1,34,8,2,1,0,1,0,0,0,2,0,11,1,0,0,0,8,3,3,3,1,0,24,8,0,0,0,0
"2064",20130903,"MIA",6,39,12,4,0,0,6,0,0,0,4,0,10,4,0,1,0,10,5,2,2,0,0,27,16,0,0,1,0
"2065",20130903,"SLN",0,28,2,0,0,0,0,0,0,1,2,0,12,1,0,1,0,4,3,1,1,1,0,24,9,0,0,1,0
"2066",20130903,"LAN",7,36,12,2,0,0,4,1,2,0,4,0,6,0,0,2,0,9,5,4,4,1,0,27,15,1,0,1,0
"2067",20130903,"PIT",4,34,8,1,0,2,4,0,0,0,5,1,8,0,0,1,0,8,3,3,3,0,0,27,12,0,0,2,0
"2068",20130903,"WAS",9,39,11,2,0,2,8,0,0,1,9,1,7,2,0,1,0,13,5,2,2,4,0,27,8,3,0,2,0
"2069",20130903,"SFN",2,38,11,2,1,0,2,0,0,0,2,0,10,1,0,0,0,11,5,3,3,1,0,24,7,0,0,1,0
"2070",20130904,"TBA",3,33,7,2,0,2,3,0,0,0,3,0,4,2,1,1,0,6,5,1,1,0,0,27,8,0,0,2,0
"2071",20130904,"DET",4,35,8,1,0,1,4,0,0,0,2,0,11,0,0,0,0,6,4,19,19,0,0,24,8,1,0,1,0
"2072",20130904,"BAL",4,33,6,2,0,2,4,0,0,1,1,0,11,1,0,0,0,4,5,6,6,1,0,24,10,0,0,2,0
"2073",20130904,"MIN",5,32,7,1,0,2,5,0,0,1,3,0,5,0,0,2,0,4,3,4,4,0,0,25,13,1,0,0,0
"2074",20130904,"SEA",6,36,11,5,0,1,5,0,1,0,4,0,4,0,1,0,0,8,4,4,4,0,0,27,10,0,0,0,0
"2075",20130904,"CHA",5,35,8,1,0,0,5,0,0,0,5,0,5,0,0,1,0,8,3,4,4,0,0,24,8,1,0,2,0
"2076",20130904,"TEX",4,35,9,2,0,1,4,1,0,0,0,0,8,0,0,1,0,5,6,11,11,1,0,24,5,0,0,0,0
"2077",20130904,"TOR",3,33,5,1,0,1,3,0,0,0,0,0,9,0,0,2,0,0,5,3,3,1,0,28,13,1,0,2,0
"2078",20130904,"NYN",5,38,12,1,1,2,5,1,0,0,4,0,3,0,0,0,0,11,3,2,2,1,0,27,4,1,0,0,0
"2079",20130904,"MIA",7,37,11,1,1,2,6,0,0,0,5,1,12,1,0,1,0,8,6,9,9,0,0,24,8,1,1,1,0
"2080",20130904,"SLN",5,56,12,1,0,2,4,1,1,0,2,0,12,0,0,1,0,7,9,4,4,1,0,48,21,0,0,1,0
"2081",20130904,"LAN",5,37,11,1,0,0,4,0,0,0,3,0,7,0,0,3,0,8,6,6,6,3,1,24,7,1,1,0,0
"2082",20130904,"PIT",3,38,12,3,0,1,3,0,0,2,2,0,8,0,0,0,0,12,5,7,7,2,0,24,9,1,0,0,0
"2083",20130904,"WAS",3,31,6,1,0,1,3,1,1,2,6,1,8,4,0,1,0,11,4,2,2,0,0,27,13,0,0,1,0
"2084",20130904,"SFN",13,43,17,1,0,6,13,0,0,0,1,0,11,1,0,2,0,4,6,5,5,0,0,27,13,0,1,2,0
"2085",20130905,"TBA",2,33,6,1,0,0,2,0,0,0,3,0,9,0,0,0,0,7,2,6,6,0,0,24,10,0,0,1,0
"2086",20130905,"CHA",1,31,5,0,0,0,0,0,0,0,1,0,9,0,0,1,0,4,2,3,3,0,0,24,8,0,0,2,0
"2087",20130905,"SEA",6,48,11,4,0,2,5,1,1,0,3,0,10,0,0,0,0,8,6,7,7,0,0,36,17,0,0,3,0
"2088",20130905,"BOS",9,45,16,2,0,2,9,0,0,0,5,2,10,3,0,0,0,11,5,8,8,0,0,30,6,0,0,0,0
"2089",20130905,"HOU",3,34,8,1,0,0,2,0,0,0,1,0,9,1,0,0,0,5,4,2,2,1,0,27,6,0,0,0,0
"2090",20130905,"SLN",2,28,5,0,1,1,1,0,0,0,5,0,10,0,1,3,0,4,5,6,6,2,0,24,9,0,0,0,0
"2091",20130905,"ARI",4,35,10,4,0,0,4,0,0,0,5,1,5,0,1,1,0,9,5,2,2,0,0,27,10,0,0,3,0
"2092",20130906,"TEX",5,34,9,2,0,2,5,0,0,2,3,0,4,1,0,2,0,7,2,5,5,1,0,24,11,1,0,1,0
"2093",20130906,"CHA",0,30,5,0,0,0,0,0,0,0,1,0,3,0,0,1,0,4,3,4,4,0,0,24,7,1,0,2,0
"2094",20130906,"NYN",1,32,7,1,0,1,1,0,0,1,0,0,15,0,1,1,0,5,4,7,7,0,0,24,10,1,0,1,0
"2095",20130906,"DET",16,49,26,6,0,0,16,0,0,0,5,0,8,0,0,3,0,11,3,2,2,1,0,27,12,1,0,0,0
"2096",20130906,"TOR",6,33,7,3,0,0,6,0,1,0,2,0,7,0,0,1,0,3,4,4,4,1,0,27,10,2,0,2,0
"2097",20130906,"BOS",12,41,15,2,0,3,12,0,0,1,7,1,13,0,0,1,0,10,5,8,8,1,0,27,12,0,0,0,0
"2098",20130906,"HOU",5,38,11,3,0,0,5,1,0,1,1,0,15,1,0,0,0,9,3,7,7,0,0,24,8,2,0,1,0
"2099",20130906,"TBA",4,37,12,2,0,1,3,0,0,0,6,1,6,0,0,1,0,12,3,4,4,0,0,24,7,1,0,1,0
"2100",20130906,"MIL",5,35,10,0,0,2,5,1,1,0,3,0,8,2,0,0,0,8,3,7,7,0,0,24,8,1,0,1,0
"2101",20130906,"LAN",2,31,5,0,0,1,2,0,0,0,0,0,8,0,1,0,0,2,7,3,3,1,0,24,7,0,0,3,0
"2102",20130906,"WAS",0,27,2,0,0,0,0,0,0,0,2,0,10,0,0,2,0,2,6,7,7,0,0,24,5,1,0,0,0
"2103",20130906,"ATL",1,30,3,0,0,1,1,0,0,1,0,0,10,0,0,0,0,3,2,2,2,0,0,24,6,0,0,0,0
"2104",20130906,"COL",3,32,5,3,0,1,3,0,0,0,4,0,11,1,0,0,0,6,5,3,3,0,0,25,14,2,0,2,0
"2105",20130906,"ARI",0,28,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,3,3,0,0,24,6,1,0,1,0
"2106",20130906,"PIT",8,41,13,3,0,1,7,0,0,2,4,0,8,0,0,1,0,12,6,12,12,1,0,24,11,1,0,1,0
"2107",20130907,"TEX",3,35,9,1,0,1,3,0,0,0,1,0,6,3,0,2,0,6,4,6,6,0,0,24,14,4,0,0,0
"2108",20130907,"CHA",3,37,7,3,0,2,3,0,0,0,1,0,12,0,1,0,0,5,6,4,4,0,0,29,11,3,0,0,0
"2109",20130907,"NYN",4,32,8,1,0,0,4,1,0,0,2,0,9,1,0,2,0,4,3,8,8,0,0,24,6,1,0,2,0
"2110",20130907,"DET",3,31,5,0,0,0,3,0,0,0,6,0,6,0,1,0,0,7,3,4,4,0,0,24,9,0,0,1,0
"2111",20130907,"TOR",11,41,15,3,1,3,11,0,0,0,2,1,6,0,0,1,0,5,7,1,1,0,0,27,8,1,0,2,0
"2112",20130907,"BOS",13,39,14,5,0,4,13,0,1,2,2,0,5,0,0,1,0,4,5,9,9,1,0,27,10,0,1,0,0
"2113",20130907,"HOU",1,30,5,2,0,0,1,0,0,0,1,0,7,1,1,0,0,3,3,2,2,0,0,24,7,1,0,0,0
"2114",20130907,"TBA",2,32,5,0,0,1,2,0,0,0,4,0,6,0,0,1,0,7,5,5,5,0,0,24,9,1,0,0,0
"2115",20130907,"MIL",5,31,5,0,2,0,5,1,0,2,7,0,9,0,0,1,0,9,4,3,3,0,0,27,15,0,0,2,0
"2116",20130907,"LAN",3,39,10,0,0,1,3,1,0,1,1,0,7,0,0,0,0,9,5,4,4,0,0,27,11,0,0,0,0
"2117",20130907,"WAS",9,42,16,4,0,2,9,0,1,0,1,0,5,0,0,0,0,8,4,2,2,1,0,27,12,0,0,1,0
"2118",20130907,"ATL",5,32,7,1,0,1,5,0,0,1,3,0,12,0,1,1,0,4,7,6,6,0,0,25,9,0,0,2,0
"2119",20130907,"COL",1,31,6,2,0,0,0,0,0,0,2,0,6,1,0,1,0,5,3,2,2,1,0,24,14,0,0,0,0
"2120",20130907,"ARI",2,32,10,1,1,0,2,0,0,0,6,1,4,1,1,2,0,9,2,1,1,0,0,27,14,0,0,1,0
"2121",20130907,"PIT",0,29,3,2,0,0,0,0,0,0,2,0,10,0,0,1,0,4,4,4,4,1,0,24,12,1,0,1,0
"2122",20130908,"TEX",4,35,9,3,0,1,4,0,1,0,3,1,13,3,0,0,0,8,7,3,3,0,0,27,10,0,0,1,0
"2123",20130908,"CHA",4,36,10,2,0,1,4,0,0,0,2,0,11,1,1,0,0,7,5,2,2,0,0,27,9,1,0,2,0
"2124",20130908,"NYN",2,32,8,2,0,1,2,1,0,0,6,1,12,0,1,0,0,10,5,1,1,0,0,27,7,0,0,1,0
"2125",20130908,"DET",2,32,6,3,0,1,2,0,0,0,0,0,5,0,0,1,0,3,4,5,5,0,0,24,8,0,0,0,0
"2126",20130908,"TOR",2,32,8,1,0,0,2,1,0,0,1,0,6,1,1,1,0,5,4,0,0,0,0,27,11,0,0,0,0
"2127",20130908,"BOS",3,36,9,3,0,1,3,0,0,0,2,0,10,0,0,0,0,8,2,4,4,1,0,26,11,0,0,1,0
"2128",20130908,"HOU",2,34,8,2,0,0,2,0,0,0,3,0,10,1,0,2,0,8,3,7,7,0,0,24,6,0,0,1,0
"2129",20130908,"TBA",4,33,10,3,0,0,3,0,0,1,8,1,6,1,1,2,0,11,4,1,1,1,0,27,7,0,0,1,0
"2130",20130908,"MIL",3,33,8,3,0,0,3,1,0,0,2,1,4,2,1,0,0,6,3,1,1,0,0,27,9,0,0,0,0
"2131",20130908,"LAN",2,32,6,2,0,1,2,0,0,1,0,0,12,0,0,1,0,4,3,3,3,0,1,25,9,0,0,0,0
"2132",20130908,"WAS",6,37,11,2,2,2,6,1,0,0,5,0,10,2,0,0,0,10,4,4,4,1,2,27,12,1,0,0,0
"2133",20130908,"ATL",2,27,2,0,0,2,2,1,0,0,2,0,10,0,0,1,0,1,3,3,3,0,0,24,12,1,0,2,0
"2134",20130908,"COL",2,33,5,2,0,0,2,0,0,0,2,0,13,0,0,1,0,6,4,5,5,0,0,24,10,0,0,0,0
"2135",20130908,"ARI",2,40,10,2,0,0,2,0,1,0,3,2,12,1,1,1,0,9,5,3,3,1,0,30,14,0,0,1,0
"2136",20130908,"PIT",2,29,4,2,0,0,2,0,1,0,3,0,6,0,0,2,0,4,6,9,9,1,0,24,9,1,0,0,0
"2137",20130909,"NYA",2,32,5,0,0,2,2,0,0,0,0,0,12,0,0,0,0,3,2,3,3,1,0,24,7,1,0,1,0
"2138",20130909,"DET",1,30,4,0,0,1,1,0,0,0,1,0,9,0,0,1,0,3,3,4,4,0,0,24,9,1,0,2,0
"2139",20130909,"KCA",3,34,10,2,0,1,3,1,0,0,2,0,12,1,2,0,0,7,2,3,3,0,0,24,12,1,0,0,0
"2140",20130909,"ANA",3,38,12,5,0,0,3,0,0,0,1,0,9,0,0,1,0,9,4,4,4,0,0,24,3,1,0,0,0
"2141",20130909,"HOU",6,35,8,3,0,0,5,0,1,0,4,0,12,2,0,0,0,7,5,3,3,0,0,27,9,1,0,1,0
"2142",20130909,"PIT",1,30,6,2,1,0,1,0,0,1,1,0,7,0,1,2,0,4,3,0,0,1,0,27,14,0,0,0,0
"2143",20130909,"CHN",2,33,7,2,0,2,2,0,0,0,2,0,8,0,0,0,0,6,3,0,0,1,0,27,4,0,0,0,0
"2144",20130909,"ARI",1,32,4,2,0,0,1,0,0,0,3,0,7,0,0,0,0,7,7,8,8,1,0,24,8,1,0,0,0
"2145",20130909,"ATL",5,31,5,3,0,0,4,0,0,0,4,0,5,1,0,1,0,3,4,2,2,0,0,27,7,1,0,1,0
"2146",20130909,"WAS",9,35,9,1,0,5,9,0,0,0,7,0,11,0,0,1,0,6,1,0,0,0,0,27,6,0,0,0,0
"2147",20130909,"COL",2,37,9,2,0,0,2,0,0,0,1,0,3,0,0,1,0,6,4,2,2,0,0,28,9,1,0,0,0
"2148",20130910,"NYA",7,40,11,5,0,3,7,0,0,0,1,0,12,0,0,0,0,7,4,5,5,2,0,27,13,1,0,0,0
"2149",20130910,"DET",9,43,15,3,0,1,7,0,1,0,3,0,5,0,0,2,0,11,1,1,1,1,0,27,13,1,0,2,0
"2150",20130910,"KCA",6,36,11,2,1,1,6,0,1,1,4,0,7,2,0,1,0,9,4,3,3,0,0,27,8,0,0,3,0
"2151",20130910,"OAK",3,32,8,0,0,1,3,0,0,2,0,0,9,1,1,1,0,4,4,4,4,0,0,24,15,0,0,1,0
"2152",20130910,"HOU",13,44,17,8,0,2,13,0,0,1,6,0,12,5,0,0,0,11,3,1,1,0,0,27,5,1,0,0,0
"2153",20130910,"BOS",2,29,4,1,0,0,2,1,1,0,1,0,9,1,0,0,0,3,4,0,0,0,0,27,11,0,0,2,0
"2154",20130910,"PIT",5,37,12,3,0,0,4,1,0,0,4,1,7,1,0,1,0,10,5,4,4,0,0,27,9,0,0,2,0
"2155",20130910,"ANA",12,44,18,6,0,4,12,1,0,0,2,0,4,0,0,0,0,8,4,6,6,0,0,27,8,0,0,0,0
"2156",20130910,"CHN",9,38,13,3,0,4,9,0,1,1,4,0,3,1,0,1,0,8,3,1,1,1,0,27,11,0,0,2,0
"2157",20130910,"ARI",3,38,5,1,0,1,3,0,0,0,1,0,9,0,0,1,0,3,4,3,3,3,0,31,12,2,0,0,0
"2158",20130910,"ATL",4,34,10,2,0,0,4,2,0,0,5,1,6,1,0,1,0,10,5,3,3,0,0,27,7,1,0,0,0
"2159",20130910,"WAS",6,36,11,4,0,3,6,0,0,0,0,0,6,0,1,1,0,3,5,3,3,1,0,27,6,2,0,0,0
"2160",20130910,"SDN",8,40,13,3,0,0,8,0,0,0,0,0,10,0,0,0,0,5,4,2,2,0,0,27,12,0,0,1,0
"2161",20130910,"COL",9,37,14,2,0,2,9,1,1,0,5,0,4,1,0,2,0,8,7,8,8,0,0,27,12,0,0,2,0
"2162",20130910,"MIL",2,33,7,2,0,1,2,1,0,0,3,0,8,0,0,0,0,8,4,4,4,1,0,24,6,2,0,0,0
"2163",20130911,"NYA",5,33,6,0,1,3,5,0,0,0,2,0,8,1,0,0,0,3,4,4,4,0,0,27,15,0,0,2,0
"2164",20130911,"DET",1,36,10,2,0,0,1,0,0,1,2,0,7,0,0,2,0,11,4,0,0,0,0,27,8,0,0,1,0
"2165",20130911,"KCA",6,37,11,0,1,1,4,0,0,0,2,0,7,3,0,1,0,6,2,2,2,0,0,27,9,2,0,0,0
"2166",20130911,"OAK",18,47,22,8,0,3,18,0,1,1,4,0,6,0,1,1,0,8,5,3,3,0,0,27,9,0,0,1,0
"2167",20130911,"HOU",6,37,11,3,0,0,6,0,0,0,1,0,10,1,1,0,0,5,3,1,1,1,0,27,6,1,0,0,0
"2168",20130911,"BOS",7,36,9,3,0,1,7,1,0,0,6,2,8,0,0,3,0,6,5,3,3,0,0,30,9,0,0,1,0
"2169",20130911,"PIT",7,36,12,3,0,1,5,0,1,0,5,0,9,1,0,1,0,8,5,5,5,0,0,27,10,0,0,1,0
"2170",20130911,"ANA",5,29,8,2,0,1,5,0,3,0,5,1,5,0,1,1,0,5,3,3,3,1,0,27,11,2,0,0,0
"2171",20130911,"CHN",0,30,6,2,0,0,0,0,0,0,4,0,9,0,0,3,0,7,4,6,6,1,0,24,12,0,0,0,0
"2172",20130911,"ARI",4,37,15,3,0,0,3,0,0,0,3,0,4,1,1,4,0,9,4,1,1,0,0,27,13,0,0,1,0
"2173",20130911,"ATL",2,34,7,3,1,1,2,0,0,0,3,0,8,0,0,0,0,8,2,4,4,0,0,24,9,1,0,1,0
"2174",20130911,"WAS",3,37,11,2,0,1,3,1,0,0,1,0,9,1,0,0,0,9,5,0,0,0,0,27,6,0,0,0,0
"2175",20130911,"SDN",2,32,5,0,0,2,2,0,0,0,1,0,11,0,0,0,0,4,3,4,4,0,0,24,9,0,0,0,0
"2176",20130911,"COL",3,34,9,0,0,0,3,0,0,0,3,0,8,0,0,0,0,7,5,4,4,0,0,24,9,0,0,0,0
"2177",20130911,"MIL",1,30,6,1,0,0,0,1,0,0,3,0,13,2,1,1,0,6,3,5,5,0,0,24,6,1,0,1,0
"2178",20130912,"NYA",6,34,8,1,0,2,5,1,0,0,4,1,10,0,0,1,0,6,6,5,5,2,0,27,8,1,0,1,0
"2179",20130912,"CLE",14,41,16,5,1,3,14,0,2,0,9,0,4,1,0,2,0,11,4,2,2,0,0,27,9,1,1,1,0
"2180",20130912,"OAK",8,36,11,2,2,1,8,0,1,0,3,0,4,1,0,2,0,5,3,2,2,1,0,27,8,0,0,1,0
"2181",20130912,"BOS",3,33,6,1,0,2,3,0,0,0,4,0,13,1,0,0,0,7,4,4,4,0,0,24,11,1,0,1,0
"2182",20130912,"ANA",4,35,8,2,0,1,3,0,0,0,4,0,9,0,0,0,0,8,4,3,3,0,0,27,9,0,0,2,0
"2183",20130912,"SFN",2,35,9,1,0,1,2,1,0,0,5,1,7,2,2,1,0,9,5,2,2,0,0,28,11,1,0,0,0
"2184",20130912,"ATL",6,33,9,3,0,1,6,1,0,1,6,0,9,0,1,1,0,8,4,1,1,0,0,27,13,0,0,1,0
"2185",20130912,"WAS",7,34,8,3,0,4,7,0,1,1,1,0,11,0,0,0,0,3,4,2,2,0,0,27,5,0,0,0,0
"2186",20130912,"SDN",5,31,4,1,0,1,4,0,1,1,5,0,11,2,0,0,0,6,7,10,10,0,0,24,3,0,2,0,0
"2187",20130912,"CHN",1,32,4,1,0,0,1,0,0,0,1,0,6,0,0,0,0,5,5,3,3,0,0,24,13,0,0,1,0
"2188",20130912,"MIL",5,36,11,0,1,1,5,1,0,0,1,0,7,0,1,1,0,6,4,3,3,0,0,27,7,0,0,1,0
"2189",20130913,"NYA",4,35,8,3,0,1,4,0,1,0,1,0,5,1,0,0,0,6,4,8,8,0,0,24,7,0,1,0,0
"2190",20130913,"CLE",3,32,7,1,0,0,3,0,1,1,4,0,8,1,1,0,0,8,8,0,0,0,0,27,8,1,0,0,0
"2191",20130913,"KCA",3,35,10,1,0,0,3,0,0,1,2,0,10,2,1,0,0,8,4,6,6,0,1,24,4,0,0,0,0
"2192",20130913,"ANA",7,36,12,2,1,1,7,0,0,1,6,0,12,0,0,2,0,9,4,9,9,0,0,24,12,0,0,3,0
"2193",20130913,"TBA",3,35,9,4,0,0,3,0,0,0,1,0,8,0,1,0,0,6,4,0,0,0,0,27,8,1,0,1,0
"2194",20130913,"OAK",9,38,14,1,0,3,9,0,1,0,7,1,4,1,1,1,0,10,7,8,8,0,0,27,6,1,1,0,0
"2195",20130913,"BAL",5,37,10,3,0,1,5,0,0,1,3,1,9,0,0,0,0,9,5,3,3,0,0,27,10,0,0,1,0
"2196",20130913,"COL",7,41,16,3,1,0,7,0,0,0,1,0,5,0,0,1,0,8,7,5,5,1,0,27,14,0,0,3,0
"2197",20130913,"SDN",4,36,10,1,0,1,4,0,1,0,2,0,10,1,0,0,0,8,4,3,3,0,0,27,9,0,0,1,0
"2198",20130913,"SFN",4,35,9,1,0,1,4,0,0,0,0,0,9,0,0,1,0,4,6,2,2,0,0,27,13,0,0,2,0
"2199",20130913,"CIN",1,30,4,0,0,0,1,1,0,0,1,0,5,0,0,0,0,4,4,5,5,0,0,24,9,1,0,2,0
"2200",20130913,"MIA",3,33,7,2,0,2,3,0,0,0,0,0,10,0,0,1,0,3,3,4,4,0,0,24,10,1,0,0,0
"2201",20130913,"CHN",5,36,9,0,0,2,5,1,0,0,3,0,10,0,0,0,0,8,6,3,3,0,0,27,9,1,1,1,0
"2202",20130913,"SEA",1,36,10,0,0,1,1,0,0,0,2,0,7,1,2,1,0,7,5,0,0,0,0,29,17,1,1,0,0
"2203",20130913,"PHI",1,31,8,1,0,0,1,0,0,1,2,0,5,0,0,2,0,6,5,6,6,0,0,24,10,1,0,1,0
"2204",20130914,"NYA",1,30,3,1,1,0,1,0,0,0,2,0,5,0,0,0,0,4,3,5,5,0,0,24,6,1,0,2,0
"2205",20130914,"CLE",8,35,11,0,1,2,8,0,1,0,8,0,9,0,0,2,0,9,2,1,1,0,0,27,7,0,0,1,0
"2206",20130914,"KCA",1,32,8,0,1,0,1,0,0,0,4,0,7,0,0,1,0,8,4,0,0,0,0,27,11,0,0,1,0
"2207",20130914,"ANA",6,33,9,3,1,1,5,1,1,0,5,0,6,0,0,2,0,7,4,2,2,1,0,27,7,0,0,0,0
"2208",20130914,"TBA",7,35,10,4,0,0,6,0,2,0,5,0,8,0,0,0,0,8,6,0,0,1,0,27,11,0,0,1,0
"2209",20130914,"OAK",1,31,4,1,0,0,1,0,0,0,2,0,11,1,0,0,0,5,2,0,0,0,0,27,6,0,0,1,0
"2210",20130914,"BAL",3,35,8,3,0,1,3,0,0,0,3,0,10,1,0,1,0,8,1,4,4,0,0,24,10,0,0,1,0
"2211",20130914,"COL",2,32,7,1,0,0,2,1,0,0,1,0,8,0,0,1,0,5,5,9,9,0,0,24,8,0,0,2,0
"2212",20130914,"SDN",1,32,5,0,0,1,1,0,0,0,3,0,7,2,0,0,0,7,5,2,2,0,0,24,7,0,0,0,0
"2213",20130914,"SFN",19,49,22,5,0,2,19,0,0,0,7,0,4,0,0,2,0,10,4,3,3,0,0,27,6,0,0,1,0
"2214",20130914,"CIN",7,31,10,1,0,2,7,2,2,3,4,0,6,1,1,1,1,9,4,3,3,0,0,27,11,0,0,1,0
"2215",20130914,"MIA",3,31,6,1,0,1,3,1,0,2,4,1,9,2,0,1,0,8,3,0,0,0,0,27,12,0,0,0,0
"2216",20130914,"MIA",1,31,4,0,0,1,1,0,0,2,1,0,7,0,0,0,0,6,4,3,3,0,0,24,7,0,1,0,0
"2217",20130914,"CHN",1,30,5,2,0,0,1,1,0,0,3,0,8,0,0,1,0,6,5,2,2,0,0,24,5,0,0,0,0
"2218",20130914,"SEA",4,31,7,1,0,1,4,2,1,0,5,0,10,0,0,0,0,8,4,1,1,1,0,27,9,0,0,0,0
"2219",20130914,"PHI",5,37,13,4,0,1,5,1,0,0,2,0,7,0,0,2,0,8,6,3,3,2,0,27,11,1,0,0,0
"2220",20130915,"NYA",2,29,5,0,0,0,2,0,0,1,5,0,6,0,0,3,0,6,7,8,8,2,0,24,9,0,1,1,0
"2221",20130915,"CLE",7,35,10,0,0,4,7,0,0,1,5,0,8,1,1,0,0,7,3,1,1,0,0,27,9,0,0,0,0
"2222",20130915,"KCA",2,32,6,2,0,1,1,0,0,0,1,0,13,1,0,0,0,4,1,3,3,0,0,24,12,0,0,1,0
"2223",20130915,"ANA",2,30,6,0,1,0,2,0,1,0,2,0,4,1,0,1,0,4,3,1,1,0,0,27,16,1,0,2,0
